id,recipient,message,sender,created_at,status,color,full_bg,animation,ip,country,pinned,pinned_until,uuid,tag,sub_tag,typewriter_enabled,reveal_at,destruct_at,time_capsule_delay_minutes,destruct_delay_minutes,night_only,night_tz,night_start_hour,night_end_hour
498cd922-11a1-41ec-80a4-35fec0e51ae1,Mom & Dad,"I love you, I'm sorry i dont say it often, i really love you both. I dont know what i'd do without you my mama and dad",Amina,2026-05-11 21:23:30.495+00,approved,mint,true,,202.55.188.99,MN,false,,6f5ffa2f-15fa-4ef6-9253-bc5009d3aa32,,,false,2026-05-12 01:39:38.295+00,,0,0,false,,21,6
49a0b8aa-69e8-4159-88f2-14346df55aa4,Aadhava swaminathan,I liked you too.,N,2025-10-12 17:51:27.481+00,approved,default,true,,106.195.33.232,India,false,,629b72c5-061e-4059-a3a4-3508eb251500,,,false,2025-10-12 17:51:27.481+00,,0,0,false,,21,6
49bdc5b5-b626-4768-9e3b-2090e1c99642,Kurt,"Hi kurt, how are you? I don’t know why, but sometimes i feel like there’s still a connection between us even though we’re living separate lives now and each focused on our own paths and the people we care about. I just found myself wondering how you’ve been. Take care.",K,2026-03-02 15:31:56.171+00,approved,default,true,,221.121.103.37,Philippines,false,,a4451762-3c9f-42b2-84ad-8ed5a3a8b7e4,,,false,2026-03-02 20:46:21.911+00,,0,0,false,,21,6
49ca60d8-cc39-46d8-9426-e32bcc436430,danny,"hey. you'll probably know this is me if you ever see this but i really miss you. stupid because we talk pretty often, but i miss us. i swear i'd drop everything for you if you wanted to be together",,2026-04-30 22:42:46.485+00,approved,lilac,true,,149.22.88.132,United States,false,,8d4dc834-8a55-4d3f-81a7-923e5b27fc06,,,false,2026-04-30 22:54:19.143+00,,0,0,false,,21,6
4a1367a5-9bc7-417f-aa8e-5db36189e26e,Tyler,I’m leaving this message so you’d have one to read. You’re beautiful and I love you.,,2026-04-23 01:58:27.249+00,approved,rose,true,,173.184.128.101,United States,false,,8ea5a4b4-91b4-42fb-9ab4-c0b4f15c158b,,,false,2026-04-23 03:47:08.443+00,,0,0,false,,21,6
4a55fe6d-2c18-4207-bb82-b07c7c5896e8,Hemal Anil,Distracting myself from thinking about you. Am I the only one just waiting to hear your voice waiting for you to say you miss me? Am I?,H,2025-10-24 12:14:36.531+00,approved,default,true,none,122.56.232.206,New Zealand,false,,24f2fade-e522-4ad6-a3e1-a3afc4d529ef,,,false,2025-10-24 12:14:36.531+00,,0,0,false,,21,6
4aa0780a-ab04-4252-a70c-c701a58f27c3,M,You don’t owe me an apology I owe you one and I am so sorry for the way I treated and blamed u over the last year it wasn’t u who treated me bad please stop avoiding me,K,2026-05-06 11:50:12.856+00,approved,default,true,,2a09:bac2:41b:34b::54:5a,Australia,false,,5654bbe7-d87d-4ac1-bb16-80d51ddb8bc2,,,false,2026-05-06 15:03:52.035+00,2026-05-13 15:03:52.035+00,0,10080,false,,21,6
4adc9309-2382-4ed1-8812-54761909db51,ryan,"i think of you all the time. it's so hard. i believe in forgiveness usually and i want so badly to forgive you, but how can i? it's not just me you hurt anymore. you feel no remorse. still, i miss you, i love you.  wish you'd change.",your former poet,2026-05-08 23:03:00.359+00,approved,azure,true,,2603:900a:1cf1:9780:2c46:d8be:610a:c9f9,,false,,059bae3c-44fc-4179-970c-1c48949f206b,,,false,2026-05-09 01:53:14.81+00,,0,0,false,,21,6
4afb3c43-0fd6-4f3b-97b1-5eeab62b0915,Teodor,When will you be back? You just left me without a word.,,2026-04-21 22:52:51.465+00,approved,wine,true,,86.20.135.117,United Kingdom,false,,7696134f-581e-4336-be66-327f0ca3404d,,,false,2026-04-22 04:01:57.502+00,,0,0,false,,21,6
4b0ed144-342d-42f9-8552-7ff39c13d077,BabyLegs,"Part of me wishes it could still be you. I wish it was you rn, here next to me. “Hurt me but at least love me in between,” it wants to say; it wants to go back. At least we truly had each other. That’s how I feel rn",RegularLegs,2026-05-09 00:38:46.192+00,approved,default,true,,2603:7001:76f0:7b00:4485:d385:61f2:678c,United States,false,,df589c23-6c42-4afb-92b9-c67e8d30e148,,,false,2026-05-09 01:53:14.81+00,,0,0,false,,21,6
4b2c4b4c-0803-4981-bd86-1ff77f43331a,Jae,Can you feel me? I want to tell you that I'm doing something to you. Please text me again just once.,,2026-05-05 14:11:31.884+00,approved,default,true,,61.254.217.114,South Korea,false,,8713bb3d-c73d-42db-ad08-070ea1e063a8,,,false,2026-05-05 14:44:16.932+00,,0,0,false,,21,6
4b2fcbde-8ccf-454e-9e7b-1c49e3b50169,myself,im so crazy in thinking someone is chasing others when they don't know them and I'm such a terminally online Loser 🧏🏼‍♂️,jay,2026-05-12 19:11:52.292+00,approved,default,true,,2607:fb90:a36a:c8ff:c9f4:4c88:62ae:3a41,United States,false,,fef740f1-1562-41e1-91db-3488bf9d0884,Shame,,true,2027-05-12 19:43:44.79+00,,525600,0,false,,21,6
4b3ccef0-72ee-4ce8-80ec-3aa06cc7b7f3,Joie,"i miss you, i hope you love me back and hope you start sleeping better",B,2025-11-19 11:57:26.93+00,approved,peach,true,rough,123.253.49.201,Philippines,false,,49cb93d0-17b0-4cd1-b621-dda244f8c389,Fear,afraid_commitment,true,2025-11-19 11:57:26.93+00,,0,0,false,,21,6
4b6d47fb-7987-439a-9072-3f30b3c01ac1,Boris (  roller skater boy),"I wish you knew my feelings, because I see us more than friends.","-N ",2025-06-18 13:47:37.580312+00,approved,ocean,true,none,109.245.204.255,Serbia,false,,02096b44-3bfc-4ee3-9c8e-2aa23a9eeb00,Forgiveness,,,2025-06-18 13:47:37.580312+00,,0,0,false,,21,6
4bb7c611-d7cb-44d2-952f-f0cddf3bee43,Saihan,"Hoping to meet one day when we are both good for each other 
Until that fee amanillah
And I'm sorry.",Berry,2025-05-15 19:49:46.117782+00,approved,berry,true,handwritten,2401:4900:25f3:66a1:1485:20bc:7476:d74f,India,false,,,Apology,,,2025-05-15 19:49:46.117782+00,,0,0,false,,21,6
4bbc7cb1-0081-4490-b0dc-3760e5d013bf,Lucas,"It is MADDENING to know this isn't what you wanted, even if it's what's best rn. You tried to hold on. And you shut me out. And tried your best, and lack the skills. And you trust me and love me and are remorseful. I want to scream",Rae,2026-05-06 19:56:39.921+00,approved,ocean,true,,2603:6014:64f0:c10:ec5e:bc2f:2b4d:f0f2,United States,false,,2ab463e1-b8f3-4078-940b-e247a4f10ac7,,,true,2026-05-06 20:02:32.505+00,,0,0,false,,21,6
4bd4cc2d-195c-4209-9b9f-9ca3a6e5123e,kelly,"Please be honest with yourself and with me. I want to understand what really happened between us, without fear or hiding, for both our sakes.",J,2026-04-07 02:30:20.484+00,approved,cloud,true,,31.205.70.244,United Kingdom,false,,d39bce39-05d5-4121-9a02-a290b3180ab4,Yearning,,true,2026-04-07 05:27:44.857+00,,0,0,false,,21,6
4be28431-831f-4300-8a8f-2777cff63557,Jakub,"You were never mine, so why do I feel this way?",L,2025-09-21 17:03:11.449+00,approved,honey,true,,78.98.127.202,Slovakia,false,,c84d4cf4-1273-4f26-99f8-a42358689d71,,,false,2025-09-21 17:03:11.449+00,,0,0,false,,21,6
4bf8c673-1d4f-452f-ae69-cb7549b90637,G,Was it all just a lie?,C,2025-10-05 23:27:54.981+00,approved,lilac,true,rough,106.76.93.180,India,false,,1e650878-dfd3-47c2-a6aa-67be84d532cf,,,false,2025-10-05 23:27:54.981+00,,0,0,false,,21,6
4c999ecb-fdc1-4dee-aae9-53f6b03f21d2,Jacob,"can you knock it off and stop stalking them online because you can't handle rejection and incredibly jealous
grow up dude we all know its you making those fake accounts",,2026-05-11 04:41:28.143+00,approved,clay,true,,2601:240:ce00:1ed0:8885:40b:2ad6:b8b1,United States,false,,e5903961-affa-418f-bbf9-f4122498a31a,,,false,2027-05-11 06:54:44.313+00,,525600,0,false,,21,6
4ca4a3a1-d0ac-4b0d-bd3c-b01877d47778,Kaylana Lyons,I wish I could’ve changed for you. You were the best thing to ever come into my life. If I could undo the horrible things I’ve done/said to you I would. But you deserve someone better than me. And I’ll never forgive myself. KD,The worst man you’ll meet,2026-05-17 17:40:18.501+00,approved,ruby,true,,2603:9000:7cf0:1c10:712b:3dd2:6160:9d3d,,false,,9b5a3e05-2f88-434e-8679-781b72cc288f,,,false,2026-05-17 20:30:15.439+00,,0,0,false,,21,6
4cd849f1-acff-4033-9319-509cfb44f7f4,Sanad,"It would have worked out between us if she wasn't in the picture.
i liked you.
Sorry i was mean but it was hurting me too 
i dont wish to ever see you again
i didnt block you for you to be hurt but for me to be not hurt",H.,2026-05-21 10:14:01.551+00,approved,teal,true,,49.128.170.229,India,false,,a82674dc-7956-40ab-bc75-02435c8d4307,,,false,2026-05-21 10:32:05.438+00,,0,0,false,,21,6
4cdaada9-c3e0-47ac-bb67-9e3141b644fb,s,I look for you in every one of these knowing it won't ever be you,,2026-05-02 03:12:52.958+00,approved,default,true,,192.253.209.128,United States,false,,ebaafb84-864f-4c6e-b1d0-001f8168e3d4,,,false,2026-05-02 04:52:50.982+00,,0,0,false,,21,6
4cdb8227-62fb-4adb-978b-4a80ed92ef59,Josh,I still love you. I hope someday we can try again,,2025-12-23 13:29:09.734+00,approved,mint,true,,166.181.255.92,United States,false,,50aac30c-7953-42ed-b107-a30e522e44cb,Yearning,desperate_need,true,2025-12-23 13:29:09.734+00,,0,0,false,,21,6
4cf6f766-9a8f-4a7f-94b2-d926900b27dd,Meerub,"i’ll probably never tell you how deeply i love you because losing our friendship would destroy me, but for as long as i live, you’ll always have someone loving you selflessly and quietly",,2026-05-19 15:54:50.056+00,approved,pearl,true,,202.47.54.218,Pakistan,false,,80549e68-6281-40d6-8a82-3579ccbf393c,Love,love_you,true,2026-05-19 21:25:04.594+00,,0,0,false,,21,6
4d11d998-2efa-4dbe-83c7-90073a7628b2,Idrissa,I’m back mi amor. Writing these letters help me because I know one day you will see it whether it’s now or 50 years later.  I love you my favorite basketball player.,No comment,2026-01-24 17:16:26.08+00,approved,default,true,,76.35.122.22,United States,false,,bae9a59a-ccd0-4c6d-ad18-10c199618119,,,false,2026-01-24 17:16:26.08+00,,0,0,false,,21,6
4d1248c0-5ac9-4cde-997c-a846d2c76c05,Aaron,These last few months were so special for me. Thank you for opening my eyes and heart. I wish it would have worked out differently,Fiona,2026-04-22 21:07:28.072+00,approved,moss,true,,2a02:c7c:cb63:3f00:2908:e5d5:dd7b:47a9,United Kingdom,false,,f31962a1-0801-47c8-832d-7f21e6bb5d74,,,false,2026-04-22 21:08:31.864+00,,0,0,false,,21,6
4d6f719e-8726-42b1-b25a-48c037de2c1e,Prache,"Their is something dangerously soft about you, that makes everyone remember you. Maybe that's why I always keep getting back to you. I told myself that we are not meant to be together, still I get pulled towards you every time.",,2026-05-20 11:40:25.238+00,approved,ruby,true,,49.39.43.150,India,false,,4f82f9af-2e20-43e1-8224-f7c9903d8df1,Yearning,unfulfilled_yearning,true,2026-05-20 12:27:53.707+00,,0,0,false,,21,6
4d847c50-9fbe-4d1a-aba5-4a23129b93de,Nahar," I wish you would understand how you make me feel. I really miss you. Now I can only watch you in halls, speaking with your new good friends.",Ani,2025-06-17 01:59:27.084857+00,approved,olive,true,handwritten,72.226.88.225,United States,false,,83e74c5b-e88b-4dbf-ba78-a6ada9298370,Forgiveness,,,2025-06-17 01:59:27.084857+00,,0,0,false,,21,6
4db01963-bd8b-4948-b96f-dc8ae3e6022c,Mom,I’m scared that it’s gonna be the same every time. Can you please try this time and not fall back into it again?,,2025-08-19 00:40:10.956339+00,approved,teal,true,,172.56.83.211,United States,false,,a6518260-14c0-4f0d-bbad-b20c434057ad,Closure,,,2025-08-19 00:40:10.956339+00,,0,0,false,,21,6
4de66c38-45ad-47a0-ab97-3333e840021c,Aastha,"I thought u were my friend,  a real one. U don't even care do you. I was dying alone.",S,2025-10-06 16:14:30.79+00,approved,ivory,true,rough,49.43.35.202,India,false,,f51b8335-8679-49f2-83c8-9146ed93b5a9,Anger,angry_at_you,true,2025-10-06 16:14:30.79+00,,0,0,false,,21,6
4e168b70-caea-44e0-8c5b-f4ca6b760f82,Dad,"We never said goodbye,
I realise now not all our memories were happy. But you tried your best. Unfortunately I have to live with both kinds of memories. But I will always love you. I miss you and I hope you haven't forgotten us up there. X",Violet,2026-05-01 10:02:40.369+00,approved,night,true,,2a0a:ef40:cf7:3301:154e:ff91:2e6d:8813,United Kingdom,false,,9fb0c970-f852-4835-93a8-e703ed15a6ac,Closure,,true,2026-05-01 12:08:18.312+00,,0,0,false,,21,6
4e20884f-b215-4b9a-9453-72f7396283a3,Matt,"You’ll definitely never see this so I’ll lay it out. You hurt me and I don’t hate you for it. You taught me self respect and how to tell a man no. Thank you. I hope the Audi treats you good, and her too she’s so sweet and pretty. Thanks",Ging,2025-12-09 16:56:23.468+00,approved,sepia,true,,73.65.101.101,United States,false,,14426886-71b5-4feb-a9f4-da0dc0a2f515,Thank You,,true,2025-12-09 16:56:23.468+00,,0,0,false,,21,6
4e29bddd-5a87-46ed-bff9-e376eb30673d,Emmett,I’ll always look for you on the rocks. You were my most epic love.,,2026-05-06 02:36:54.011+00,approved,jade,true,handwritten,24.228.194.229,United States,false,,d2609299-fe4e-4b18-8706-2ec1f51fc22a,,,false,2026-05-06 05:30:47.129+00,,0,0,false,,21,6
4e2a09a4-32b2-413d-a0f5-1e57ec4d4775,Court,I wish I could take away your pain. I hope the universe blesses you with enough joy to make an elephant fly.,monodeluxe,2026-05-03 02:49:52.373+00,approved,lilac,true,handwritten,2601:240:ce00:1ed0:11d0:8364:d3cb:e0b6,United States,false,,6589228c-d846-412f-a23b-6197a4a26bb4,Hope,never_give_up_hope,true,2026-05-03 04:24:54.925+00,,0,0,false,,21,6
4e8a6759-1fb5-4fa2-84bb-4c49f19bf0bb,Charlie ( charbo ),I will never forget you. Always in the back of my mind I’ll think about what I lost and what I could’ve gained. I love you despite it all. One day I hope to see you again in a different light.,Varbo,2026-01-30 01:33:29.252+00,approved,berry,true,,73.135.215.117,United States,false,,db4e36f6-e95e-46c3-8a8b-b5892fe239aa,,,false,2026-01-30 01:33:29.252+00,,0,0,false,,21,6
4f34b8db-ca73-4a90-a5d4-87513c3db6af,Raphael,"Yo Vledder (can I call you that? It's so sweet),
I just want to let you know that;
It hurts to look at you, and not be able to tell you that you're in my dreams
To know that we'll never be together
Over before it started, wish you well",Aldi J,2026-05-01 21:05:55.475+00,approved,night,true,,2001:1c03:630c:7a00:a042:4f77:c3e2:1736,Netherlands,false,,89c5b3b1-b8a7-4e0e-930e-07825809f1b3,,,false,2026-05-02 01:30:28.86+00,,0,0,false,,21,6
4f55be78-9cc4-4171-aa89-a200932f6c5b,To those having a hard time,"People make shit up in their heads all the time. Then they try to convince others to believe it. 
Its a dysfunction and illness. That you have no part of. 
Keep striving and ignore the haters",,2026-05-06 10:46:47.696+00,approved,lilac,true,,147.194.225.92,Canada,false,,023e3188-1b65-44ad-88ab-7cc149dd2478,Vulnerability,,true,2026-05-06 11:25:43.597+00,,0,0,false,,21,6
4f9aa3a0-bdfd-46ac-9198-4a8d35ac893c,Matthew,"It’s been 2 or so years since we broke up and I miss you so much. I love you still Matthew the calls and the stupid Roblox games we would play
It hurts to not text you but I know it’s better if I leave you alone. Bewford",Cp,2025-12-10 07:12:42.54+00,approved,lilac,true,,24.244.79.126,Canada,false,,efc8fc2d-450b-4244-9aaa-f4becd7dcdc7,Love,still_love,true,2025-12-10 07:12:42.54+00,,0,0,false,,21,6
4fd287cd-5b47-4c79-8b3d-3554265eedca,Will,"Today’s your birthday, 17 days after mine. I dreamt about you last night. Fought to not send you a text, but know I still think about you.",H,2026-05-02 23:41:18.402+00,approved,default,true,,2603:7000:a900:2709:3449:4367:372a:ba7,United States,false,,2382fdf9-f984-4d49-aa92-33121dae3c6a,,,false,2027-05-03 02:15:38.376+00,,525600,0,false,,21,6
4fed2520-4cee-48ea-ad27-2333635c23ab,Bianchi Bimchip N Sangma,"I'm sorry Babe I know I've done wrong and did a terrible mistake and I've hurt you but Babe you're still in my heart I don't know how to live like this with 8 years memories if you could see this please just stay happy always I know you don't want to be with me anymore but I still love you Ka'saa bange nangna babe ","Headache ",2025-04-19 05:40:36.411737+00,approved,sapphire,true,none,2409:40e7:c:32e9:8000::,India,false,,,Closure,,,2025-04-19 05:40:36.411737+00,,0,0,false,,21,6
4ffcf845-1a06-4935-995e-38ffb570de9a,Garrett,I hope you leave too. Even if you never speak to me again. I will always cherish our memories. I will always love you. Please know that I'm sorry. I wish you would have told me why you were upset with me. I wish we could have talked.,,2026-05-03 20:53:24.7+00,approved,jade,true,,2600:2b00:84dd:f700:30a7:9246:83c7:c3c2,United States,false,,b3ace175-fe81-4c6e-94ef-3539bd2acc96,,,false,2026-05-03 20:55:02.814+00,2026-08-01 20:55:02.814+00,0,129600,false,,21,6
5007a171-a190-48bd-b960-7988e23607c0,tejas,pls get your own dog,cookie,2025-02-23 19:34:23.016074+00,approved,blue,true,,,,false,,,Gratitude,,,2025-02-23 19:34:23.016074+00,,0,0,false,,21,6
509ea53d-836f-4eaa-aa4f-0df517b96395,Lottey,"I wish I could tell you how I feel, you taught me how to be the woman I am. I know you see us as sisters but you're so much more than that to me. But I love you too much to confess. 

Love you always,",,2026-04-28 15:18:47.236+00,approved,default,true,,80.41.151.135,United Kingdom,false,,715a211b-be36-41ba-8e7d-98e7a68665da,,,false,2026-04-28 15:56:04.453+00,,0,0,false,,21,6
50ba3204-2688-4cf3-8bd5-ad3b37e0fbc8,Lucas,I miss your dimples. You have a great smile. Radiant. I'm sorry life hasn't given you much to smile about lately,Rae,2026-05-01 22:33:36.866+00,approved,copper,true,,65.186.230.43,United States,false,,f154a321-a51f-4149-9dc6-724d2b9a39a3,Sadness,sad_for_you,true,2026-05-02 01:30:28.86+00,,0,0,false,,21,6
511e64e1-720b-4c89-8b8a-2289f22aa227,Omer,"Sometimes i miss you so strongly and your longing surrounds me in such a way that i think you can feel it from far away. I think my longing reaches you and you miss me too. but you'll never be able to see this message, ily<3",s',2026-05-02 19:44:19.486+00,approved,sky,true,,2a00:1d35:ae7c:700:1110:5222:4abe:158b,Türkiye,false,,5476b71f-c02d-4de4-a17f-ec3655da0d42,,,false,2026-05-02 20:39:22.648+00,,0,0,false,,21,6
519227c7-10ed-4918-8b31-192ae20557e6,Gaby,Look idk what ur deal is it’s not my fault he keeps staring at me instead of u so quit giving me those nasty looks!!,,2026-02-08 09:29:00.458+00,approved,moss,true,,104.34.107.205,United States,false,,984ef401-f4eb-4084-a047-c2130990c231,,,false,2026-02-08 09:29:00.458+00,,0,0,false,,21,6
51cae956-cac8-4186-9f2d-2587f715bfc1,Jay,"If only I could admit I have extreme control issues, only care about myself, & assume things of people that never liked me in the first place. I tell others to get therapy when I need therapy myself for being such a racist dick of a man child.",,2026-05-15 19:18:41.997+00,approved,default,true,,2607:fb90:a10f:c654:aca4:bde0:b681:b481,United States of America,false,,6a43235a-5426-4207-b03a-540094fd231d,,,false,2026-05-15 21:40:45.883+00,,0,0,true,America/Chicago,21,6
51ffcde8-9d64-46df-8206-4e75a37552ca,alona,"i wish i could glance at your eyes just one more time, its been 2 years. i miss you my untold love. you'll always be in my heart.",,2025-11-15 16:56:50.241+00,approved,rose,true,rough,157.46.9.12,India,false,,7dd5a5d1-c84e-4a14-9f01-4065260d24a6,,,false,2025-11-15 16:56:50.241+00,,0,0,false,,21,6
52493178-684e-4263-91d0-2f948f3f9800,rih,"i'm still thinking about you you know. 4 years later. i feel ridiculous. i even dream of you sometimes. i wish you'd send me anything. i'm wondering if you even think about me, at least once? please reach out i will welcome you with open arms",,2025-06-16 19:59:06.752455+00,approved,night,true,,2a01:cb19:95bb:3500:973b:18aa:6118:57c,France,false,,015e53f7-0d54-48a0-bd45-96564004a69c,Forgiveness,,,2025-06-16 19:59:06.752455+00,,0,0,false,,21,6
527e3a2d-0862-485c-9957-5a2e14425cde,Rufus,"I'm sorry. I never did anything on purpose to hurt you. All I wanted was you. Even now, it's you. I hope you still love me.",Kamalini,2026-05-22 15:28:43.478+00,approved,default,true,,117.231.194.230,India,false,,efa0760b-0c4d-4634-be01-e320fbc721b7,,,false,2026-05-22 16:49:54.986+00,,0,0,false,,21,6
528be9c4-47d1-4ea2-81a2-c5c8eb88f65a,Krissh,I'm going insane. Come back to me!!,Chu,2025-06-11 16:49:02.590893+00,approved,clay,true,,2401:4900:1f3d:14cb:bc0d:9ffc:c379:ef28,India,false,,86f0862e-267b-4c9a-95c5-f2b11e731fbc,Fear,,,2025-06-11 16:49:02.590893+00,,0,0,false,,21,6
53245e79-9879-45a5-a279-467c79e44bda,Braden,"I’m writing everyday, but not to you. When you texted me during fall break last year I thought it was a prank I cried so much and I still cry now. I know you didn’t write that apology even though I wish you did but I still forgive you Braden.",Someone,2025-10-20 03:18:00.81+00,approved,ivory,true,,104.28.48.217,United States,false,,68de1b0e-b07e-4442-8429-c34a1cd276a9,Missing,miss_you,true,2025-10-20 03:18:00.81+00,,0,0,false,,21,6
535398cc-73d2-4f06-9cc7-9236b8393679,Taren,I hope you are happy I really do. But I don't think you will ever understand.,,2026-05-03 15:16:14.678+00,approved,lilac,true,handwritten,67.146.28.82,United States,false,,d673d109-e776-4985-8ff2-a939cf6d9428,,,false,2026-05-03 15:17:45.767+00,,0,0,true,America/New_York,21,6
5362bfe6-bfe8-4443-b4b9-e4745b3c373c,X,"I did it to protect you 
I still feel the same way",X,2026-05-11 20:22:12.454+00,approved,default,true,handwritten,217.64.126.70,Australia,false,,395fe601-4381-40af-a116-15acff96346c,,,false,2026-05-11 20:27:37.92+00,2026-05-18 20:27:37.92+00,0,10080,false,,21,6
536d9677-9462-477e-a14a-0df2fbfadf7c,My son,"Words cannot describe how proud I am of you.
I am beyond ecstatic to get to watch you on Monday to be sworn in officially into the army. 
I’m going to miss you. I can’t believe you will be gone for 4 years love mum",Mum,2026-05-20 22:47:37.295+00,approved,brass,true,,91.242.215.163,Australia,false,,3fa70702-2d7a-4044-b206-56eac6537a39,Devotion,,true,2026-05-21 05:46:13.041+00,,0,0,false,,21,6
53faa1ba-7fa9-4705-8f3e-9ca9952a6eaf,Erin,I will never understand why you couldn’t just apologize and try to do better. How hard would it have been to say “I’m sorry”? I hope you’re doing okay and have found your own way without me. I don’t miss you though.,,2026-04-29 14:22:45.237+00,approved,default,true,,2607:fb90:c928:5aa:6c9e:b4a2:4cbe:61cd,United States,false,,59c90e3e-eceb-4abd-bb26-ada1bc704b9d,,,false,2026-04-29 14:22:54.656+00,,0,0,false,,21,6
541d3841-3e10-40cb-8a3e-205a78029ac7,Shanaya,I love vaibhav more than you and don’t try to steal me away from him😡,Maxx,2025-02-28 04:48:52.159324+00,approved,blue,true,,,,false,,,Hate,,,2025-02-28 04:48:52.159324+00,,0,0,false,,21,6
54268871-ccb6-44e5-a366-330a2e64d9de,Sofia,"I'm sorry it ended like this, I wish I wasn't so insecure and jealous of you. I still think you are my soulmate, even if I don't like it",Sara,2026-05-14 20:56:55.106+00,approved,sage,true,rough,161.18.89.50,Colombia,false,,453b009b-ead4-4410-94fc-71185ebaa892,,,false,2026-05-15 04:01:49.609+00,,0,0,false,,21,6
545756f9-8602-40a5-a583-7eb80eb93622,Andrew,You deserve the worst for all you did to me.,Anon,2025-12-15 07:49:59.29+00,approved,default,true,cursive,108.89.206.33,United States,false,,8f0b297d-10ed-4b6b-8a74-64582fdacb50,Anger,angry_at_you,true,2025-12-15 07:49:59.29+00,,0,0,false,,21,6
54a292c8-08b9-4fdd-af93-0e786717de62,Dear Theodosia,,,2026-04-23 15:12:05.573+00,approved,sepia,true,,2607:fb91:5180:a68a:58ef:2870:1332:cd5c,United States,false,,7c2fac0f-83f4-4cb2-bbcf-c66f733eb34a,,,false,2026-04-23 16:24:49.228+00,2026-04-30 16:24:49.228+00,0,10080,false,,21,6
550af2df-15e1-47a7-a8df-a4176b7adbb6,tristan,"I never thought I could like someone so intensely yet so casually at the same time. You drive me crazy-yet we've barely even spoken. And when we do, it's beyond awkward, but I would have it no other way.So keep doing whatever it is that you're doing to me.",in ur maths class,2026-03-30 21:16:41.406+00,approved,sepia,true,,45.159.89.170,United Kingdom,false,,cab9ef90-8ee1-497b-aa31-d73849dda94b,,,false,2026-03-31 06:05:22.896+00,,0,0,false,,21,6
55162fd5-838f-4aae-aa27-e15cc89931b9,Steven,I will always love you but  you win. I'm finally moving on.,,2026-04-23 19:09:19.102+00,approved,azure,true,,35.33.133.2,United States,false,,56a84692-aade-4883-b596-95ebadcf4848,,,false,2026-04-23 19:28:55.269+00,2027-04-23 19:28:55.269+00,0,525600,false,,21,6
551ca2e4-abd9-45ea-89dd-7095c37b0813,Hudson,I hope the girl you like makes you happy. Everyday it hurts less. Not sure if I’ll reach out but please reach out if you want to. (Ps. What a cruel playlist),Icarus,2026-05-03 15:30:22.613+00,approved,berry,true,,2600:387:15:4b15::2,United States,false,,59fdfdde-3c43-497a-99f2-ab4cfc4861a8,,,false,2026-05-03 17:48:48.29+00,2026-06-02 17:48:48.29+00,0,43200,false,,21,6
55262612-6c24-426d-9cec-9461ab40fbee,m.a,"'right person , wrong time' . ur feelings were pure and honest .all those memories and moments between us i'm keeping them forever pookie 🫶take care ❤️",r§,2026-02-08 23:40:50.654+00,approved,teal,true,rough,196.117.209.143,Morocco,false,,eee47921-62c9-4f36-9c70-30da347df596,Goodbye,need_part_ways,true,2026-02-09 05:34:14.317+00,,0,0,false,,21,6
55352572-4dfb-46a2-89b5-0181a493c6b7,Janika,"I wish I fought harder.
A part of me wishes you'll see this, give you every sign possible that this is me, but I know I'll back down again and tell you you're wrong.",,2025-10-17 04:47:10.786+00,approved,ruby,true,,158.62.5.79,Philippines,false,,872bff50-a334-42f5-a845-3cb348833702,,,true,2025-10-17 04:47:10.786+00,,0,0,false,,21,6
55585b3b-b557-47a9-b5a5-93acfa6005d8,amy,"i miss you and if you somehow read this, i wish you well. i know we're so young but i'll forever keep my promise to keep on changing your life for the better. even if that means staying out of it. oh i'm such a dramatic teenager. i love you",a,2026-04-26 19:59:36.817+00,approved,pine,true,,2603:8000:8842:1700:a585:cd02:8844:f3d7,United States,false,,68246c3f-b274-4d5c-900a-a8a75b4018a8,,,false,2026-04-26 20:02:01.268+00,,0,0,false,,21,6
5561b542-6ba7-446b-9ede-9d99de65654d,Kaylee,I Love You to the moon & back & just wanna see you again 💜,,2026-03-14 22:42:51.039+00,approved,gold,true,handwritten,47.54.45.101,Canada,false,,162f7ec4-b659-411d-806f-6655662a8729,Love,still_love,true,2026-03-14 22:42:51.039+00,,0,0,false,,21,6
556231ae-31fe-44d0-b3d4-bbc89129132f,kolby,i wish i could tell you the amount i love you  monkey,anonymous,2026-01-29 02:34:32.466+00,approved,berry,true,handwritten,75.89.131.163,United States,false,,0ca03604-9782-4059-807d-d3dab1ef257a,,,false,2026-01-29 05:54:38.281+00,,0,0,false,,21,6
55d755e9-aae4-4aca-925a-2e693990bb53,Davi,"Please don’t break my heart. I’m finally starting to heal a little bit. And it’s because of you. But you hold so much power. You could easily send me deeper than I’ve ever been. So please love, be careful with me",R,2025-10-21 23:24:53.885+00,approved,azure,true,,67.146.194.69,United States,false,,93e48a1a-4b92-4003-a88a-ecd1d25380cf,,,false,2025-10-21 23:24:53.885+00,,0,0,false,,21,6
56454f0a-89f8-4b89-ba46-cfdd8e18fe29,Everyone Else,"You have no idea who I am, what I have been through, what I am capable of. Yet, based solely on my physical size, you apply a societal ""norm"" to me that lets you wiggle past your discomfort at seeing me.",,2026-04-12 14:03:22.202+00,approved,default,true,,207.172.34.244,United States,false,,8b2e2a01-ec07-46e4-a7e3-88d25f6504e6,,,false,2026-04-12 14:15:27.284+00,,0,0,false,,21,6
